0.24630662442739418,0.2183606417432112,0.12765263123917905,0.03411022655091838,1.1207977371357457e-17,0.00037767835333589407,0.005825376872429345,0.019842305805752178,0.005037035771845152,0.051680135790437697,0.02595255064153978,3.171442168486503e-05,0.00045507488136004904,0.006611035094551079,0.3140083106955319,0.20431431079335835,0.13739819433760483,0.017241730124644857,0.025976568156242136,0.02572730515852204,0.004610695069921502,0.0015964604376072218,0.0007973677839991646,0.005167315037061422,0.031989899203801644,0.05166015346673087,0.008461904059768214,0.06281641647914664,0.11905856139220083,0.0024225810685390716,0.04474389867794917,0.5769331515216982,0.5458789453198445,0.20451064262676152,0.11186456563023166,0.019395342571220657,0.03196487337918041,0.016052008812195893,1.9615805143418687e-05,0.0002814700607541944,0.004089015953045225,0.19421845043313904,0.12637120576747038,0.08498266920850837,0.010664246752506561,0.08565023440244578,0.1305782430441595,0.05559144947579165,0.007756251460821933,0.08638973513687727,0.3501472306730861,0.34815303047160534,0.079491951173401,0.013553934412540932,0.0388528158484697,0.07363935449088427,0.0014983996447040903,0.027674715514121328,0.35684107354947797,0.3376336207448188,0.1264926397013997,0.06918976936297032,0.011996285612500417,0.27532476368217224,0.4915384727802333,0.1519341436555393,0.03704568830851987,0.10163498854662215,0.1673319372648498,0.04673793600989906,0.0035395248439893255,0.0002830966995273369,0.08239463224324133,0.1256149079994214,0.053478394628839306,0.007461433014855561,0.08310602423746277,0.33683798419907757,0.3349195844028977,0.07647042800203989,0.013038743549993523,0.12786624665655308,0.11085841998703631,0.0015738017262290978,0.005666173971691935,0.015744521375343146,0.1187705385086522,0.12890277163164043,0.11231285850953933,0.01910487640285876,0.2648595512822335,0.4728548845276168,0.14615906166548082,0.03563756580088329,0.09777179902388974,0.16097157853303817,0.04496140700852318,0.0034049859859810114,0.0002723360725112533,0.13570479698404697,0.4538951271936353,0.15549178790018753,0.06920328927768434,0.1067114569899646,0.14762157982035512,0.1281138769586323,0.07981570767828321,0.009590505363499278,0.20170824870446052,0.17487850261054538,0.00248266292556777,0.008938355966251426,0.024836889455593106,0.1873598228359207,0.20334336072917555,0.17717287078739805,0.030137829659507863,0.06740257243202004,0.018139664753647273,0.0009309136363417637,0.0013211491173602133,0.00581362392287087,0.021824830004378036,0.03755956113159192,0.07952988998388717,0.01694048713095019,0.21407351553822768,0.7160168816687825,0.24528737681270527,0.1091677800028276,0.16833669298170487,0.2328721700616488,0.20209888404306334,0.12590880733471954,0.015128965553029578,0.0725635593110073,0.09058869735470731,0.007313750051763181,0.0005672384181116971,0.025207358960113963,0.10812441392818499,0.07085714971397716,0.06972267659038425,0.0072415527475956755,0.024483556312243707,0.02424861978773702,0.0043456938462396975,0.0015047033460820374,0.0007515388069621243,0.0048703218967204405,0.030151269169521513,0.048690969064669215,0.007975553325982909,0.05920602217159961,0.11221563120916757,0.0022833424205921885,0.042172228306750006,0.5437737278735728,0.5145043724413231,0.1927563258198236,0.1054351127323306,0.018280588843820337,0.031077714630731366,0.03298715157765086,0.0012662369697367265,0.0004597626973971071,0.001029181737132451,0.01519334561324607,0.045318176618881274,0.04030984855595036,0.003268897612404731,0.28906338643925766,0.29649119390789347,0.07315030131772789,0.04348279760587361,0.20917074565038332,0.14354589355227995,0.319197954584565,0.13261890533219786,0.003939254093032311,0.03870194388537096,0.07335340059717693,0.0014925811090081285,0.027567249978699162,0.35545540015348415,0.3363225330911317,0.12600144768731966,0.06892109395033477,0.011949702034946864,0.2742556317111864,0.48962974692066785,0.15134415803893853,0.0369018337230183,0.10124032293727867,0.1666821594479028,0.04655644481027795,0.0035257802787631615,0.00028199738783340355,0.18895569320402456,0.19381112137329579,0.04781707591486708,0.028423946267559154,0.1367312675923288,0.09383344655606131,0.20865413472386402,0.08669066497036333,0.0025750216830457153,0.10850962497926726,0.174602521947591,0.009684884926718096,0.00022919617028300211,0.026732306864110367,0.24775561199042354,0.26240929799751705,0.15565133742776405,0.015431231564967535,0.2575079159847321,0.459729978731847,0.14210216391877792,0.03464838347617406,0.0950579735064618,0.15650353374134035,0.04371342533223859,0.0033104747061693147,0.000264776913425753,0.13193807544911132,0.4412964822805626,0.1511758441826037,0.06728243219817168,0.1037494957918228,0.14352408735075642,0.12455785454830508,0.07760028455677587,0.009324304286702743,0.10188336778484551,0.16394023076890094,0.00909346699088914,0.00021520005913100215,0.02509986973500181,0.23262614852832436,0.2463849914065447,0.1461463207562093,0.014488906778611567,0.24928553451046373,0.15328362068749246,0.012819200511544171,0.006415112104341194,0.2674382565498178,0.19987499071075662,0.034318294205285114,0.010578812674355342,0.003056231358638829,0.17819870016603867,0.5960255162322156,0.20418168779666732,0.09087325187146784,0.14012653458868723,0.19384704317811888,0.16823079842891536,0.10480878846732734,0.012593626958610021,0.06040323071320646,0.07540768449453922,0.006088098984532084,0.00047217960866202565,0.020983065513813747,0.09000473491442533,0.05898278423071141,0.05803842810384871,0.006028000631282756,0.33669096709762586,0.20702850083477745,0.01731391685492693,0.00866440286112815,0.3612084648773775,0.26995591241660627,0.046351103716502605,0.014287995799948095,0.004127818703299072,0.15866774337640924,0.1210586738296262,0.009458933097513307,0.011645797954447144,0.10912343983200107,0.07831901922560122,0.07626235392822976,0.12361995508517394,0.009339865851981854,0.028774005520363362,0.03054190093687888,0.0011723741591109177,0.00042568169989822,0.0009528912063701962,0.014067102930278845,0.041958859578272806,0.037321785680050526,0.0030265828444098436,0.2676358791490193,0.2745130828187955,0.06772786219779417,0.04025953237613617,0.19366546934217121,0.1329052146393814,0.2955366511481743,0.12278821526856283,0.0036472475652035486,0.033540314350075845,0.03564481252696409,0.00871501761738894,0.007556655514265166,0.019633575096224654,0.04928898194987641,0.019928701403975593,0.02723791171556777,0.004050413243598827,0.38658954618126445,0.4412379629581634,0.12433037634624174,0.06808795296872226,0.14995803879064146,0.2968354193723386,0.2835813566094752,0.34938566452392844,0.016030568291784616,0.17823356992217831,0.18281348112482995,0.04510373833692483,0.026811054637412433,0.12897257303939413,0.08850895082441752,0.19681424084270638,0.08177148004697586,0.002428904360667755,0.10235234251496823,0.16469485664310118,0.009135324718216509,0.00021619063680670763,0.02521540581209681,0.23369693944933068,0.24751911503597937,0.1468190402866415,0.014555600011216736,0.2574514117074578,0.29384482220126695,0.08279849060753192,0.045343542745073,0.09986537185211498,0.19767916260816745,0.18885254739607765,0.232675284291981,0.010675644176000674,0.06099231507542928,0.05903985379932047,0.1639704211802739,0.10897765523992972,0.1617409730035719,0.3986905125964058,0.3793113797764889,0.10343959600268422,0.005588090264482946,0.0858441115387605,0.1381315101944341,0.007661904112636098,0.00018132162570638384,0.021148456946280373,0.1960043673003523,0.20759718827164642,0.12313885310965943,0.012207952648409013,0.21004110577407553,0.12915254488985786,0.010801104267328889,0.005405196265024044,0.22533608796164128,0.16840914635465223,0.028915646779559,0.008913415358263132,0.002575096125535354,0.05115497085547089,0.04951741865643954,0.137523917665084,0.09140083911886046,0.13565405330000896,0.3343864145343452,0.31813290827898894,0.08675600380597213,0.004686796922921257,0.37408261321051056,0.3960573385786409,0.02803423638414187,0.014218540249201083,0.20839126791265355,0.3381048142431824,0.0908617065244169,0.010702141139889258,0.0023696075370117707,0.23923292007752658,0.1471023509211504,0.012302257238705951,0.00615641819875357,0.2566536208388379,0.19181489119335846,0.032934384864860264,0.01015221461609898,0.0029329866804966315,0.1127400235808633,0.08601721718473314,0.00672096494076698,0.00827482327575316,0.0775367375755712,0.05564891695331925,0.0541875708145925,0.0878371139262066,0.006636362716122746,0.4260731516279614,0.4511019558629483,0.03193047478780546,0.01619465337758689,0.237353785382497,0.38509510652961726,0.10348979688977822,0.012189540073796084,0.002698938993050236,0.11724096333846726,0.2770941027123573,0.23644215662384382,0.04851469127853444,0.07654967699107215,0.1191859902283961,0.04752213896365888,0.06226721947509611,0.0158575755945231,0.005711973816159998,0.006070373512629,0.0014841826441553956,0.0012869115651304587,0.0033436319557628904,0.008393999274554807,0.0033938924788080335,0.004638663695942639,0.000689792413708009,0.06583687148369155,0.07514359182227238,0.02117367913820537,0.011595496705665058,0.02553811458516972,0.05055158772415728,0.04829439780431845,0.05950098578899656,0.0027300336360929598,0.00012438480029847894,5.8385666100582384e-05,0.0,1.5749760744769328e-05,0.011690102447670098,0.5798799262123664,0.6343480816374593,0.0043651842965010314,1.3523063257568699e-05,0.002041013116036434,0.0005054349842380817,0.0,1.9351107675110007e-05,0.000659302905832526,0.07258595970302965,0.36340271988425366,0.31768875440634936,0.0555395722273301,0.11631190700412081,0.1327537938395625,0.03740686553534191,0.020485395251959818,0.04511737483496062,0.08930788231241076,0.08532017666767995,0.1051184992509494,0.0048230636001290374,0.02755522850688593,0.02667314169730198,0.07407888056724948,0.04923414021204479,0.07307165606892851,0.18012118681730696,0.171366043936475,0.046732144877415394,0.002524598450878665,0.0036057929606425096,0.0008929359120275244,0.0,3.418698649573075e-05,0.0011647694755625648,0.1282353065162728,0.6420120277235849,0.5612506187800769,0.0981199958985605,0.20504159210019085,0.20028771181582933,0.01992909237046517,0.020330689536222836,0.03917552667139361,0.10670514065074768,0.0796965212923691,0.06158101889678005,0.025335203786973397,0.037592371066391884,0.03638897931624315,0.10106251761879093,0.0671679448248248,0.09968840609296634,0.24573131338987111,0.2337870618721141,0.0637545840173735,0.0034441972323093744,0.27490295019474337,0.2910515671581809,0.020601583757972105,0.010448811369291024,0.15314097025881776,0.24846386233458082,0.06677175121537929,0.007864707069666686,0.0017413589397742494,0.27972911247489546,0.2732436053193201,0.02718837316916856,0.027736254297085924,0.053445426336578526,0.14557307122428825,0.10872641467569968,0.08401224154013978,0.03456369021089982,0.4767947617803887,0.35613425551338274,0.01072040458278637,0.00019412631276517547,0.13090951880050106,0.18163682908293732,0.002354164139389515,0.0009249391475834988,0.0006372524270973191,0.30950870119400326,0.32769016290218894,0.023194983636779267,0.011764144523146843,0.1724188946347019,0.2797413678912647,0.0751772142877364,0.008854744078517267,0.0019605673325087526,0.08516635735195989,0.20128711586574227,0.1717566678973828,0.03524211518391719,0.055607331773430524,0.0865792667178496,0.03452110383487899,0.04523224745108343,0.011519283971763107,0.5368153646594591,0.40096568915158953,0.012069926846335812,0.00021856361631974664,0.14738886981450008,0.2045019124699524,0.0026505146076598192,0.0010413737431673852,0.0007174720056801667,0.08286283028507538,0.08091331177694963,0.004856314860322699,0.001893617035422174,0.12007121308775537,0.2202571479357016,0.02385484951690736,0.019396085144346376,0.00019057587636072353,9.260315223148673e-05,4.346750336918056e-05,0.0,1.1725528266778132e-05,0.008703156124908839,0.43171439721066723,0.4722653558205179,0.0032498329776417503,1.0067775825274792e-05,0.0015195124149995861,0.00037629093487470536,0.0,1.4406692502508417e-05,0.0004908439552820311,0.05403946993618651,0.27054943457741265,0.23651587666601995,0.04134861694915625,0.0012320157440614584,0.0004067169377265014,0.0,8.22859844458946e-05,0.08452512380494352,0.6650251508839039,0.07974794005707096,0.026735602656517976,0.0002466471940746637,0.009067126800247266,0.008006881088502464,0.0013674819858783326,0.000709032300708172,0.0015458184529008052,0.0066657356484026336,0.0067433168622992165,0.0034854984355678527,0.00010919116637677,0.0025967844424023036,0.0006430657860073617,0.0,2.4620447051100895e-05,0.0008388322031076906,0.09235123939806332,0.4623578956487541,0.4041959399901513,0.07066309175792446,0.147664833289901,0.14424123063211738,0.014352337359270035,0.014641555648710187,0.028213044757030164,0.07684585670632542,0.05739505536355896,0.044348811361023394,0.018245657406625322,0.015495348099658331,0.01368343163079328,0.0023369706697626605,0.0012117071433339977,0.0026417403830638017,0.011391469038404075,0.01152405215340902,0.00595657397870134,0.00018660322830928305,0.35559797271447874,0.6516827086723943,0.04495770570400377,0.009698491207871392,0.00027699396815181616,0.0,0.0,2.759396294169439e-06,0.00013692266620657717,0.17261029574699807,0.16860833364055625,0.016776920686191035,0.017114997487305193,0.03297915888933135,0.08982765738792486,0.06709097393060066,0.05184078886287963,0.021327950947352566,0.2942120829447755,0.21975703074280076,0.006615157747402138,0.00011978803336631045,0.08077933167674717,0.11208124356154206,0.0014526659908287874,0.0005707450983554396,0.0003932244625293776,0.41567020305217783,0.7617734200553216,0.05255254555050057,0.011336886368901166,0.00032378738862592465,0.0,0.0,3.225549372914453e-06,0.00016005342221180817,0.053396018902269395,0.06964984462407589,0.003088493389965389,0.0037666313802030894,0.06314326470900153,0.052191879795431044,0.0025808399158544658,0.0,0.0,0.6551002311774133,0.48931668679798224,0.014729481285143635,0.00026672313239183763,0.17986534858164538,0.249562994941986,0.0032345436560269713,0.0012708357934646934,0.0008755637556733587,0.10112128461562121,0.09874219841683478,0.005926382136409012,0.002310867086402229,0.14652836828066557,0.268789826130796,0.029111158998107216,0.023669925822742948,0.00023256841901301986,0.11889295632156621,0.15508414494066675,0.006876919239703739,0.008386878823037,0.14059642586442606,0.11621178905146591,0.005746564888110008,0.0,0.0,0.03467280048967099,0.11147016763283438,0.004373993780205902,0.0023526422814667265,0.08336362880768494,0.16837427552361733,0.02735570324556686,0.009869167832615164,0.00020216010121101928,0.0017714173058140444,0.0005847858889216253,0.0,0.00011831246278792008,0.12153194292027038,0.9561866938435631,0.11466321092165323,0.03844099351441515,0.0003546343544068697,0.01303689941089511,0.011512456552715062,0.00196619342475951,0.0010194610693164557,0.0022226092258270528,0.009584130349370761,0.009695678197330417,0.0050115205734291915,0.000156997280833598,0.0037781122143064434,0.00043039015567997667,0.0036532524478001924,0.007419043628305443,0.06739657131547114,0.20020979036558448,0.020213221537919646,0.03808678703912762,0.0,0.037536076978311864,0.08518746561643645,0.022664107923064444,0.00561794008014769,0.0006789409091106311,0.001940315473329122,0.0010305549726742648,0.00010832860576185264,3.686579974228276e-18,0.012867761233559004,0.011363096198184748,0.0019406844166991934,0.0010062347812478986,0.0021937735294288254,0.009459787720993228,0.009569888369040156,0.0049465020879169205,0.0001549604288882092,0.295298290725617,0.5411751605257751,0.03733410949448049,0.008053892586731375,0.00023002337362090038,0.0,0.0,2.291478218738617e-06,0.00011370433015618297,0.037049091273785084,0.08408226013681107,0.022370068229711257,0.005545054026831551,0.0006701324628484836,0.0019151422007378134,0.001017184754478279,0.0001069231716663338,3.638751008322191e-18,0.2728837901461307,0.730585887425209,0.023108688792389247,0.0069156649024476775,0.006571035282098008,0.011603235336108018,0.0,0.0,0.0,0.2955489979363304,0.5416346163345759,0.03736580602219432,0.008060730313224284,0.000230218662656464,0.0,0.0,2.2934236756907007e-06,0.0001138008647327613,0.0379655307608713,0.04952229347669353,0.0021959744043107887,0.0026781427243049716,0.044895998015117004,0.03710936617705256,0.0018350236446203075,0.0,0.0,0.27311546752464966,0.7312061522752794,0.02312830798793606,0.006921536277638036,0.006576614067952225,0.011613086442117535,0.0,0.0,0.0,0.0021270482135234154,0.00567981793710187,0.0010655632415087662,0.0011736722850882201,0.009780749381208502,0.018534923509041554,0.004988571801477015,0.000828515321948633,0.00012883481707177637,0.31978219409998576,0.4171243585289739,0.018496607294152763,0.022557892365192955,0.3781572511658265,0.3125707529944018,0.015456333035302134,0.0,0.0,0.0932582093945865,0.29981738098857474,0.011764576904209898,0.006327819022894958,0.22422021415765478,0.4528703543320941,0.07357767083657486,0.02654475286928506,0.0005437428988634581,0.017916044660647924,0.04784088634121882,0.008975197883263997,0.009885796167155745,0.08238287294770201,0.15611894232505885,0.04201854693272903,0.006978552444504519,0.0010851706707112408,0.018063719151304794,0.02490141445123617,0.014618802536688907,0.005778899488328943,0.20394308505548717,0.20060176554848994,0.05327728677944672,0.008553921688444183,8.947623957187613e-05,1
